Customer_ID,Gender,Category,Previous_Purchases,Review_Rating,Size,Season,Location,Subscription_Status,Frequency_of_Purchases,Payment_Method,Shipping_Type,Color,Discount_Applied,Preferred_Payment_Method,Promo_Code_Used,Item_Purchased,Cluster,Silhouette,Age,Purchase_Amount_USD
163,Male,Accessories,31,3.0,M,Summer,California,Yes,Bi-Weekly,Credit Card,Store Pickup,Turquoise,Yes,PayPal,Yes,Sunglasses,C1,0.655688,54,74
164,Male,Clothing,8,3.4,M,Summer,Virginia,Yes,Weekly,PayPal,Standard,Purple,Yes,Debit Card,Yes,Skirt,C1,0.608157,54,67
165,Male,Accessories,5,2.6,S,Spring,Delaware,Yes,Fortnightly,Debit Card,Free Shipping,Purple,Yes,Credit Card,Yes,Handbag,C1,0.586757,59,65
166,Male,Accessories,7,2.8,S,Winter,Kentucky,Yes,Monthly,Credit Card,Store Pickup,Yellow,Yes,Cash,Yes,Handbag,C2,0.53124,42,60
167,Male,Footwear,30,4.0,XL,Fall,Delaware,Yes,Monthly,Cash,Store Pickup,Indigo,Yes,Cash,Yes,Sneakers,C3,0.655803,46,31
168,Male,Accessories,14,4.0,M,Fall,Arkansas,Yes,Every 3 Months,Venmo,Express,Green,Yes,Credit Card,Yes,Gloves,C3,0.523356,33,27
169,Male,Footwear,5,3.0,M,Summer,Louisiana,Yes,Fortnightly,Bank Transfer,Express,Magenta,Yes,Cash,Yes,Shoes,C2,0.560225,34,80
170,Male,Outerwear,3,3.3,S,Summer,Nevada,Yes,Every 3 Months,Credit Card,Standard,Gold,Yes,PayPal,Yes,Jacket,C2,0.563416,27,30
171,Male,Clothing,46,2.6,M,Fall,Wyoming,Yes,Bi-Weekly,Venmo,Store Pickup,Maroon,Yes,Venmo,Yes,Shirt,C3,0.675233,52,25
172,Male,Clothing,4,3.6,M,Summer,Virginia,Yes,Weekly,Debit Card,Store Pickup,Blue,Yes,Credit Card,Yes,Shorts,C2,0.570188,29,35
173,Male,Accessories,42,3.9,M,Summer,Nebraska,Yes,Bi-Weekly,Bank Transfer,Next Day Air,Violet,Yes,Credit Card,Yes,Jewelry,C1,0.608157,54,67
174,Male,Accessories,30,3.4,M,Fall,Hawaii,Yes,Annually,PayPal,Standard,Turquoise,Yes,Cash,Yes,Hat,C2,0.636382,25,46
175,Male,Footwear,37,3.5,L,Winter,Vermont,Yes,Annually,Venmo,Express,Brown,Yes,Venmo,Yes,Shoes,C3,0.607464,41,35
176,Male,Outerwear,2,2.8,L,Fall,Oklahoma,Yes,Annually,Debit Card,Next Day Air,Violet,Yes,Bank Transfer,Yes,Coat,C1,0.680649,53,86
177,Male,Accessories,30,2.7,L,Spring,New Hampshire,Yes,Quarterly,Bank Transfer,Next Day Air,Black,Yes,Credit Card,Yes,Backpack,C1,0.676893,53,81
178,Male,Clothing,47,3.7,L,Fall,Kansas,Yes,Monthly,Debit Card,Next Day Air,Magenta,Yes,Bank Transfer,Yes,Hoodie,C2,0.632184,21,42
179,Male,Clothing,21,4.3,L,Fall,Idaho,Yes,Quarterly,Debit Card,2-Day Shipping,Lavender,Yes,PayPal,Yes,Skirt,C3,0.64962,61,43
180,Male,Footwear,9,4.9,M,Fall,Illinois,Yes,Fortnightly,Debit Card,Store Pickup,Violet,Yes,Bank Transfer,Yes,Boots,C3,0.665309,64,31
181,Male,Footwear,12,3.3,L,Fall,South Dakota,Yes,Fortnightly,Cash,Store Pickup,Green,Yes,Debit Card,Yes,Sandals,C1,0.671573,51,81
182,Male,Clothing,4,4.7,M,Summer,Massachusetts,Yes,Weekly,Venmo,Next Day Air,Beige,Yes,Bank Transfer,Yes,Pants,C2,0.643885,32,61
183,Male,Accessories,10,2.8,XL,Summer,Alabama,Yes,Annually,Venmo,Store Pickup,Purple,Yes,Debit Card,Yes,Gloves,C1,0.570315,38,96
184,Male,Clothing,26,3.6,XL,Spring,Ohio,Yes,Weekly,Bank Transfer,2-Day Shipping,Beige,Yes,Credit Card,Yes,Skirt,C3,0.679179,58,29
185,Male,Footwear,40,3.0,L,Spring,Hawaii,Yes,Fortnightly,Cash,Express,Cyan,Yes,Cash,Yes,Sneakers,C2,0.523188,32,33
186,Male,Clothing,34,4.5,XL,Summer,Wisconsin,Yes,Fortnightly,Bank Transfer,Store Pickup,Silver,Yes,Bank Transfer,Yes,T-shirt,C3,0.655438,46,32
187,Male,Accessories,31,2.9,S,Summer,Minnesota,Yes,Annually,Debit Card,Standard,Lavender,Yes,Debit Card,Yes,Backpack,C2,0.558436,39,56
188,Male,Footwear,1,3.3,S,Spring,Georgia,Yes,Bi-Weekly,Credit Card,Store Pickup,Purple,Yes,Bank Transfer,Yes,Shoes,C2,0.601197,19,94
189,Male,Clothing,5,3.1,M,Spring,Arkansas,Yes,Bi-Weekly,Credit Card,Express,Pink,Yes,Bank Transfer,Yes,Hoodie,C3,0.590849,50,53
190,Male,Clothing,4,4.4,M,Fall,West Virginia,Yes,Weekly,Venmo,Next Day Air,Maroon,Yes,Credit Card,Yes,Blouse,C2,0.514709,36,82
191,Male,Outerwear,48,3.0,XL,Fall,Indiana,Yes,Quarterly,Venmo,Free Shipping,Beige,Yes,Venmo,Yes,Coat,C1,0.616322,65,70
192,Male,Accessories,29,3.9,M,Fall,Utah,Yes,Every 3 Months,Credit Card,Free Shipping,Gray,Yes,Cash,Yes,Hat,C1,0.6489,64,76
193,Male,Footwear,12,2.9,L,Summer,Nebraska,Yes,Bi-Weekly,Venmo,Express,Turquoise,Yes,PayPal,Yes,Shoes,C3,0.655941,46,29
194,Male,Accessories,29,3.0,S,Fall,North Dakota,Yes,Annually,PayPal,Standard,Silver,Yes,Venmo,Yes,Belt,C1,0.551206,36,100
195,Male,Accessories,15,3.1,M,Spring,Missouri,Yes,Quarterly,Venmo,Express,Olive,Yes,Debit Card,Yes,Backpack,C1,0.669788,51,94
196,Male,Outerwear,34,4.3,M,Fall,New York,Yes,Monthly,Credit Card,Free Shipping,Magenta,Yes,Credit Card,Yes,Jacket,C3,0.672854,51,25
197,Male,Footwear,41,3.9,M,Summer,Washington,Yes,Fortnightly,Cash,Next Day Air,Lavender,Yes,Credit Card,Yes,Boots,C1,0.552738,38,88
198,Male,Accessories,41,3.2,M,Fall,South Carolina,Yes,Monthly,Debit Card,2-Day Shipping,Black,Yes,Credit Card,Yes,Scarf,C1,0.667233,59,78
199,Male,Accessories,39,4.8,M,Winter,Utah,Yes,Fortnightly,Cash,Standard,Turquoise,Yes,Credit Card,Yes,Jewelry,C3,0.649254,57,45
200,Male,Accessories,32,3.8,XL,Summer,Idaho,Yes,Weekly,Debit Card,Express,Green,Yes,Cash,Yes,Hat,C1,0.650867,54,73
201,Male,Clothing,29,3.3,S,Summer,Pennsylvania,Yes,Monthly,PayPal,Next Day Air,Teal,Yes,Venmo,Yes,Dress,C2,0.665665,25,61
202,Male,Clothing,15,4.3,S,Fall,Missouri,Yes,Annually,Bank Transfer,Free Shipping,Beige,Yes,Bank Transfer,Yes,Blouse,C3,0.650274,69,22
203,Male,Accessories,33,2.7,L,Spring,Nebraska,Yes,Annually,Bank Transfer,Express,Magenta,Yes,Venmo,Yes,Hat,C3,0.672485,57,38
204,Male,Accessories,18,3.2,S,Fall,Indiana,Yes,Weekly,PayPal,Next Day Air,Yellow,Yes,Bank Transfer,Yes,Scarf,C3,0.630689,70,38
205,Male,Footwear,35,4.0,M,Fall,Arizona,Yes,Bi-Weekly,PayPal,Store Pickup,Yellow,Yes,Cash,Yes,Sneakers,C2,0.564988,24,100
206,Male,Clothing,25,3.0,M,Winter,Hawaii,Yes,Weekly,Bank Transfer,Standard,Silver,Yes,PayPal,Yes,Shirt,C1,0.562572,67,64
207,Male,Clothing,6,4.2,L,Summer,Wisconsin,Yes,Fortnightly,Venmo,Free Shipping,Silver,Yes,Venmo,Yes,T-shirt,C2,0.65854,24,55
208,Male,Accessories,17,2.9,M,Summer,Rhode Island,Yes,Bi-Weekly,Venmo,Express,Silver,Yes,Bank Transfer,Yes,Gloves,C1,0.676316,62,91
209,Male,Clothing,17,4.1,M,Spring,Wisconsin,Yes,Monthly,Cash,Store Pickup,Gold,Yes,Credit Card,Yes,Skirt,C3,0.672485,57,38
210,Male,Footwear,44,3.2,S,Winter,Minnesota,Yes,Every 3 Months,Bank Transfer,Store Pickup,Olive,Yes,Cash,Yes,Sandals,C1,0.674994,55,97
211,Male,Outerwear,6,3.0,L,Fall,Vermont,Yes,Fortnightly,Venmo,2-Day Shipping,Teal,Yes,PayPal,Yes,Jacket,C3,0.646007,45,22
212,Male,Clothing,45,4.2,L,Fall,South Dakota,Yes,Fortnightly,Venmo,2-Day Shipping,Maroon,Yes,Debit Card,Yes,Skirt,C1,0.656604,69,92
213,Male,Accessories,7,4.2,L,Fall,Virginia,Yes,Annually,Venmo,Express,Blue,Yes,Debit Card,Yes,Handbag,C1,0.657695,67,84
214,Male,Accessories,11,4.4,L,Fall,Nevada,Yes,Every 3 Months,Cash,Store Pickup,Peach,Yes,Debit Card,Yes,Handbag,C2,0.548508,30,93
215,Male,Outerwear,41,4.2,L,Summer,Hawaii,Yes,Every 3 Months,Cash,Next Day Air,Blue,Yes,Cash,Yes,Jacket,C2,0.648686,24,50
216,Male,Accessories,24,2.8,S,Spring,New Jersey,Yes,Bi-Weekly,Bank Transfer,2-Day Shipping,Orange,Yes,PayPal,Yes,Scarf,C1,0.571972,62,64
217,Male,Clothing,21,3.7,L,Spring,Massachusetts,Yes,Weekly,Cash,Free Shipping,Yellow,Yes,Venmo,Yes,Shorts,C2,0.505738,43,61
218,Male,Accessories,24,3.5,M,Winter,Oklahoma,Yes,Annually,Venmo,Next Day Air,Purple,Yes,Bank Transfer,Yes,Sunglasses,C2,0.57131,35,48
219,Male,Clothing,8,2.9,S,Spring,California,Yes,Quarterly,Credit Card,Store Pickup,Magenta,Yes,Credit Card,Yes,T-shirt,C2,0.621626,28,45
220,Male,Accessories,12,3.0,M,Spring,Nevada,Yes,Fortnightly,Venmo,Free Shipping,Cyan,Yes,Cash,Yes,Belt,C2,0.547836,32,88
221,Male,Footwear,48,3.7,S,Spring,Arizona,Yes,Fortnightly,Debit Card,Express,Indigo,Yes,Debit Card,Yes,Sneakers,C2,0.564161,39,57
222,Male,Accessories,6,4.4,XL,Summer,North Carolina,Yes,Quarterly,Debit Card,Store Pickup,Magenta,Yes,Bank Transfer,Yes,Hat,C2,0.650604,28,68
223,Male,Accessories,14,4.5,XL,Spring,New York,Yes,Fortnightly,Venmo,2-Day Shipping,Gray,Yes,PayPal,Yes,Gloves,C1,0.651678,47,94
224,Male,Clothing,34,4.8,M,Spring,Wyoming,Yes,Annually,Venmo,Free Shipping,Turquoise,Yes,PayPal,Yes,Pants,C2,0.63035,20,41
225,Male,Clothing,12,2.9,S,Summer,South Dakota,Yes,Every 3 Months,PayPal,Free Shipping,Beige,Yes,Cash,Yes,Socks,C1,0.669127,63,83
226,Male,Outerwear,11,3.2,M,Spring,Arkansas,Yes,Annually,Debit Card,Next Day Air,Olive,Yes,Bank Transfer,Yes,Jacket,C2,0.5436,25,22
227,Male,Footwear,5,3.3,L,Spring,Texas,Yes,Monthly,Cash,Free Shipping,Violet,Yes,PayPal,Yes,Shoes,C2,0.63192,29,74
228,Male,Clothing,25,4.2,M,Winter,Rhode Island,Yes,Fortnightly,Venmo,Standard,Turquoise,Yes,Venmo,Yes,Jeans,C1,0.669459,50,90
229,Male,Clothing,11,2.9,M,Spring,New Hampshire,Yes,Annually,Credit Card,Store Pickup,White,Yes,Credit Card,Yes,Socks,C2,0.640352,18,79
230,Male,Footwear,27,4.6,S,Spring,Ohio,Yes,Every 3 Months,Cash,Next Day Air,Silver,Yes,PayPal,Yes,Sandals,C3,0.645626,70,28
231,Male,Accessories,43,4.1,L,Fall,Utah,Yes,Annually,Venmo,Standard,Olive,Yes,Credit Card,Yes,Scarf,C1,0.665115,66,88
232,Male,Clothing,18,3.1,M,Spring,Tennessee,Yes,Every 3 Months,Bank Transfer,2-Day Shipping,Blue,Yes,Debit Card,Yes,Blouse,C2,0.53598,28,26
233,Male,Accessories,32,4.2,L,Winter,Hawaii,Yes,Bi-Weekly,Bank Transfer,Express,Purple,Yes,Bank Transfer,Yes,Jewelry,C3,0.680911,54,27
234,Male,Clothing,27,4.5,XL,Fall,Arizona,Yes,Every 3 Months,PayPal,Next Day Air,Yellow,Yes,Bank Transfer,Yes,Sweater,C2,0.631443,19,83
235,Male,Accessories,24,3.7,S,Summer,South Dakota,Yes,Weekly,PayPal,Next Day Air,Silver,Yes,Credit Card,Yes,Gloves,C2,0.624849,20,39
236,Male,Accessories,31,3.7,M,Winter,New Jersey,Yes,Quarterly,Cash,Free Shipping,Cyan,Yes,Debit Card,Yes,Sunglasses,C1,0.620987,43,89
237,Male,Outerwear,39,3.4,L,Winter,North Dakota,Yes,Fortnightly,Debit Card,Next Day Air,Green,Yes,PayPal,Yes,Coat,C2,0.55965,38,68
238,Male,Clothing,36,3.0,M,Summer,Iowa,Yes,Fortnightly,Venmo,Store Pickup,Beige,Yes,Debit Card,Yes,Dress,C1,0.669459,50,90
239,Male,Clothing,5,4.2,M,Fall,Ohio,Yes,Annually,Debit Card,Free Shipping,Peach,Yes,Cash,Yes,Skirt,C3,0.662587,64,34
240,Male,Clothing,47,2.9,L,Summer,Vermont,Yes,Bi-Weekly,PayPal,Express,Yellow,Yes,Credit Card,Yes,Pants,C3,0.609332,49,51
241,Male,Clothing,29,3.5,XL,Winter,Montana,Yes,Fortnightly,Credit Card,Free Shipping,Turquoise,Yes,Bank Transfer,Yes,Sweater,C3,0.636839,47,45
242,Male,Clothing,43,4.1,M,Winter,Delaware,Yes,Bi-Weekly,PayPal,Free Shipping,Peach,Yes,Venmo,Yes,Hoodie,C1,0.517707,36,88
243,Male,Outerwear,40,4.3,L,Summer,New York,Yes,Every 3 Months,Credit Card,Store Pickup,Gray,Yes,Debit Card,Yes,Coat,C1,0.68276,55,85
244,Male,Accessories,4,2.8,M,Winter,Kentucky,Yes,Monthly,Credit Card,2-Day Shipping,Olive,Yes,Debit Card,Yes,Jewelry,C2,0.559647,25,100
245,Male,Accessories,39,4.9,S,Spring,Oregon,Yes,Weekly,Debit Card,2-Day Shipping,Indigo,Yes,PayPal,Yes,Belt,C3,0.664148,53,42
246,Male,Footwear,45,3.3,L,Summer,Rhode Island,Yes,Fortnightly,Cash,Next Day Air,Charcoal,Yes,Venmo,Yes,Sandals,C3,0.590045,49,53
247,Male,Accessories,20,3.2,XL,Spring,Nevada,Yes,Bi-Weekly,Credit Card,Express,Beige,Yes,Venmo,Yes,Sunglasses,C2,0.511032,35,86
248,Male,Clothing,14,4.4,XL,Spring,Montana,Yes,Weekly,Credit Card,Standard,Brown,Yes,Debit Card,Yes,Sweater,C2,0.650476,29,66
249,Male,Accessories,33,4.8,M,Winter,Pennsylvania,Yes,Weekly,Venmo,Express,Blue,Yes,PayPal,Yes,Belt,C1,0.644181,47,100
250,Male,Accessories,18,4.2,S,Fall,Alaska,Yes,Annually,Cash,Standard,Teal,Yes,Credit Card,Yes,Handbag,C3,0.641186,53,47
251,Male,Clothing,9,4.0,L,Fall,Mississippi,Yes,Weekly,Debit Card,Express,Black,Yes,Bank Transfer,Yes,Skirt,C3,0.530802,33,25
252,Male,Accessories,34,2.5,XL,Winter,Wyoming,Yes,Annually,PayPal,Standard,Gold,Yes,PayPal,Yes,Handbag,C2,0.652827,21,51
253,Male,Clothing,33,3.9,M,Summer,Delaware,Yes,Fortnightly,Cash,Free Shipping,Violet,Yes,Venmo,Yes,Shorts,C2,0.570125,32,41
254,Male,Footwear,15,4.9,L,Winter,Oklahoma,Yes,Bi-Weekly,PayPal,2-Day Shipping,Cyan,Yes,Bank Transfer,Yes,Boots,C1,0.64916,52,73
255,Male,Accessories,4,3.5,M,Winter,Indiana,Yes,Bi-Weekly,Credit Card,Store Pickup,White,Yes,PayPal,Yes,Sunglasses,C3,0.631729,67,42
256,Male,Accessories,25,4.2,M,Spring,Maryland,Yes,Annually,Debit Card,Free Shipping,Charcoal,Yes,Debit Card,Yes,Scarf,C3,0.632467,43,20
257,Male,Accessories,20,4.7,XL,Spring,South Dakota,Yes,Every 3 Months,Venmo,Express,Violet,Yes,Credit Card,Yes,Jewelry,C3,0.679114,58,30
258,Male,Accessories,5,4.5,M,Summer,West Virginia,Yes,Quarterly,PayPal,Express,Red,Yes,Credit Card,Yes,Handbag,C2,0.656037,20,53
259,Male,Accessories,16,2.8,S,Spring,Alabama,Yes,Quarterly,Venmo,Express,Lavender,Yes,Cash,Yes,Gloves,C1,0.649025,61,74
260,Male,Clothing,13,2.9,M,Fall,Louisiana,Yes,Annually,Credit Card,Standard,Gold,Yes,Debit Card,Yes,Jeans,C2,0.63669,32,57
261,Male,Accessories,11,3.2,S,Winter,Montana,Yes,Every 3 Months,Bank Transfer,2-Day Shipping,Red,Yes,Credit Card,Yes,Hat,C2,0.578716,38,57
262,Male,Clothing,21,4.9,L,Winter,California,Yes,Annually,Cash,Standard,Magenta,Yes,Credit Card,Yes,Jeans,C2,0.644582,21,77
263,Male,Clothing,6,3.7,M,Summer,Hawaii,Yes,Annually,Cash,Next Day Air,Teal,Yes,Debit Card,Yes,Pants,C2,0.478976,37,40
264,Male,Clothing,29,4.3,M,Summer,Iowa,Yes,Monthly,Credit Card,Store Pickup,Purple,Yes,Venmo,Yes,Shorts,C2,0.629737,27,46
265,Male,Clothing,15,3.9,S,Fall,Colorado,Yes,Annually,Venmo,Store Pickup,Charcoal,Yes,Cash,Yes,Pants,C2,0.53835,36,78
266,Male,Accessories,17,3.2,M,Spring,Michigan,Yes,Bi-Weekly,Venmo,2-Day Shipping,Gray,Yes,Bank Transfer,Yes,Backpack,C2,0.64141,32,59
267,Male,Accessories,32,3.1,L,Summer,Louisiana,Yes,Weekly,Cash,Express,White,Yes,Credit Card,Yes,Jewelry,C1,0.657091,51,75
268,Male,Clothing,42,3.9,M,Spring,Maryland,Yes,Annually,Venmo,2-Day Shipping,Olive,Yes,Venmo,Yes,Sweater,C3,0.561023,64,54
269,Male,Footwear,21,2.6,M,Spring,Georgia,Yes,Monthly,Venmo,Store Pickup,Charcoal,Yes,Cash,Yes,Shoes,C3,0.627335,68,42
270,Male,Clothing,9,3.3,M,Winter,Georgia,Yes,Bi-Weekly,PayPal,Next Day Air,Charcoal,Yes,Cash,Yes,Blouse,C3,0.619112,68,44
271,Male,Clothing,16,4.6,XL,Fall,North Dakota,Yes,Annually,Debit Card,Free Shipping,Orange,Yes,Bank Transfer,Yes,Jeans,C2,0.613222,33,52
272,Male,Accessories,42,4.6,XL,Summer,Maryland,Yes,Fortnightly,Credit Card,Express,Yellow,Yes,Credit Card,Yes,Sunglasses,C1,0.609679,65,69
273,Male,Accessories,37,4.4,M,Summer,Oregon,Yes,Bi-Weekly,PayPal,2-Day Shipping,Beige,Yes,Debit Card,Yes,Jewelry,C3,0.664012,48,26
274,Male,Outerwear,32,4.2,S,Spring,North Dakota,Yes,Quarterly,Cash,Express,Silver,Yes,Debit Card,Yes,Coat,C3,0.644903,69,33
275,Male,Accessories,28,3.0,M,Spring,Maryland,Yes,Bi-Weekly,Credit Card,Express,Indigo,Yes,Cash,Yes,Jewelry,C3,0.676851,59,32
276,Male,Accessories,13,4.0,XL,Winter,Virginia,Yes,Weekly,Debit Card,Express,Lavender,Yes,Credit Card,Yes,Backpack,C1,0.65906,48,85
277,Male,Clothing,11,3.5,XL,Fall,South Dakota,Yes,Fortnightly,Debit Card,Express,Turquoise,Yes,Bank Transfer,Yes,Skirt,C2,0.577114,25,30
278,Male,Clothing,36,3.0,M,Winter,Georgia,Yes,Bi-Weekly,Credit Card,Store Pickup,Green,Yes,Bank Transfer,Yes,Shirt,C2,0.539925,29,29
279,Male,Clothing,23,3.7,M,Spring,Hawaii,Yes,Annually,Bank Transfer,Express,Orange,Yes,Debit Card,Yes,Sweater,C1,0.680119,57,95
280,Male,Footwear,37,4.0,L,Summer,Arkansas,Yes,Monthly,Credit Card,Standard,Turquoise,Yes,Bank Transfer,Yes,Sneakers,C2,0.658423,23,69
281,Male,Footwear,21,4.2,S,Fall,Montana,Yes,Bi-Weekly,Debit Card,2-Day Shipping,Cyan,Yes,Cash,Yes,Sandals,C1,0.582791,45,69
282,Male,Accessories,22,2.5,XL,Spring,Oklahoma,Yes,Bi-Weekly,Bank Transfer,Standard,Charcoal,Yes,Debit Card,Yes,Belt,C2,0.589766,38,61
283,Male,Clothing,9,3.0,M,Summer,Minnesota,Yes,Monthly,Debit Card,2-Day Shipping,Teal,Yes,Cash,Yes,Skirt,C2,0.597156,21,94
284,Male,Clothing,16,3.2,S,Fall,Montana,Yes,Annually,Debit Card,Next Day Air,Maroon,Yes,Venmo,Yes,Sweater,C2,0.506098,32,30
285,Male,Clothing,4,3.5,M,Summer,Ohio,Yes,Quarterly,PayPal,Standard,Red,Yes,PayPal,Yes,Skirt,C3,0.634381,63,45
286,Male,Accessories,3,4.8,XL,Summer,Kentucky,Yes,Bi-Weekly,Credit Card,Express,Yellow,Yes,Debit Card,Yes,Handbag,C2,0.589815,29,39
287,Male,Accessories,6,2.6,L,Summer,Nebraska,Yes,Annually,Cash,Store Pickup,Gray,Yes,Debit Card,Yes,Jewelry,C2,0.64434,27,51
288,Male,Accessories,18,3.4,L,Spring,Delaware,Yes,Fortnightly,Cash,2-Day Shipping,Blue,Yes,Venmo,Yes,Scarf,C3,0.675407,56,37
289,Male,Clothing,34,3.7,M,Winter,North Carolina,Yes,Bi-Weekly,Credit Card,2-Day Shipping,Lavender,Yes,Venmo,Yes,T-shirt,C2,0.652365,30,62
290,Male,Outerwear,26,4.5,M,Fall,New York,Yes,Monthly,Debit Card,2-Day Shipping,Yellow,Yes,Credit Card,Yes,Coat,C1,0.664856,49,85
291,Male,Clothing,50,3.7,M,Winter,Colorado,Yes,Weekly,Bank Transfer,Standard,Indigo,Yes,PayPal,Yes,T-shirt,C3,0.677801,58,33
292,Male,Clothing,40,3.3,XL,Fall,Delaware,Yes,Monthly,Credit Card,Next Day Air,Violet,Yes,Bank Transfer,Yes,Dress,C3,0.679581,57,26
293,Male,Footwear,24,4.7,M,Spring,Utah,Yes,Quarterly,Credit Card,Free Shipping,Green,Yes,Cash,Yes,Shoes,C1,0.674738,60,99
294,Male,Accessories,33,2.7,M,Spring,Connecticut,Yes,Annually,PayPal,Express,White,Yes,PayPal,Yes,Handbag,C3,0.632574,69,39
295,Male,Clothing,19,4.6,M,Spring,New Jersey,Yes,Every 3 Months,Cash,Store Pickup,Gold,Yes,Credit Card,Yes,Skirt,C3,0.646471,70,20
296,Male,Accessories,24,2.7,M,Winter,West Virginia,Yes,Quarterly,Venmo,Store Pickup,Indigo,Yes,Credit Card,Yes,Sunglasses,C3,0.664148,53,42
297,Male,Footwear,19,4.8,S,Spring,Indiana,Yes,Weekly,PayPal,2-Day Shipping,Lavender,Yes,Credit Card,Yes,Sandals,C2,0.64644,25,74
298,Male,Footwear,4,4.4,XL,Summer,Delaware,Yes,Bi-Weekly,Bank Transfer,Standard,Purple,Yes,Credit Card,Yes,Shoes,C3,0.664012,48,26
299,Male,Clothing,11,4.0,M,Winter,Maryland,Yes,Every 3 Months,Cash,Standard,Lavender,Yes,Venmo,Yes,T-shirt,C3,0.556206,69,53
300,Male,Footwear,28,3.2,M,Summer,Pennsylvania,Yes,Fortnightly,Credit Card,Next Day Air,Maroon,Yes,PayPal,Yes,Sneakers,C2,0.630714,25,80
301,Male,Accessories,24,4.4,M,Spring,Iowa,Yes,Weekly,Cash,Store Pickup,Teal,Yes,PayPal,Yes,Hat,C2,0.537803,29,98
302,Male,Clothing,25,3.8,M,Spring,Pennsylvania,Yes,Every 3 Months,Debit Card,Standard,Green,Yes,Credit Card,Yes,Skirt,C1,0.644735,46,95
303,Male,Clothing,27,3.6,L,Summer,Delaware,Yes,Every 3 Months,Venmo,Express,Olive,Yes,Bank Transfer,Yes,Sweater,C2,0.509333,37,44
304,Male,Footwear,49,3.3,M,Summer,Oregon,Yes,Weekly,Cash,Next Day Air,Turquoise,Yes,Venmo,Yes,Sandals,C2,0.664636,20,60
305,Male,Clothing,45,3.4,M,Winter,Oregon,Yes,Bi-Weekly,Venmo,Next Day Air,Green,Yes,Credit Card,Yes,Dress,C1,0.571759,40,84
306,Male,Clothing,26,3.5,M,Fall,Utah,Yes,Annually,Debit Card,2-Day Shipping,Teal,Yes,PayPal,Yes,Sweater,C1,0.502157,60,59
307,Male,Outerwear,4,3.6,S,Summer,North Dakota,Yes,Annually,Debit Card,Express,White,Yes,Cash,Yes,Jacket,C2,0.642052,26,49
308,Male,Accessories,3,3.2,M,Winter,Florida,Yes,Every 3 Months,Cash,Free Shipping,Orange,Yes,Credit Card,Yes,Gloves,C2,0.555003,29,32
309,Male,Accessories,45,3.7,M,Fall,Maryland,Yes,Bi-Weekly,Bank Transfer,Standard,Beige,Yes,Venmo,Yes,Handbag,C3,0.659866,66,29
310,Male,Clothing,21,4.5,M,Spring,Minnesota,Yes,Fortnightly,Bank Transfer,Standard,Yellow,Yes,Cash,Yes,Dress,C3,0.659399,66,22
311,Male,Clothing,50,4.6,M,Winter,Montana,Yes,Fortnightly,Debit Card,Standard,Charcoal,Yes,Cash,Yes,Pants,C1,0.682444,56,85
312,Male,Clothing,19,4.1,L,Winter,Rhode Island,Yes,Monthly,Debit Card,Store Pickup,Silver,Yes,Bank Transfer,Yes,Jeans,C3,0.564723,69,52
313,Male,Clothing,6,3.4,L,Spring,Massachusetts,Yes,Annually,Bank Transfer,Next Day Air,Green,Yes,PayPal,Yes,Pants,C1,0.555946,38,89
314,Male,Clothing,50,3.7,M,Spring,Vermont,Yes,Every 3 Months,PayPal,Express,Pink,Yes,Credit Card,Yes,Dress,C1,0.576141,42,77
315,Male,Clothing,17,3.3,M,Summer,New Jersey,Yes,Every 3 Months,PayPal,Store Pickup,Purple,Yes,Debit Card,Yes,Pants,C2,0.50456,30,24
316,Male,Accessories,24,4.5,XL,Spring,Wisconsin,Yes,Annually,Venmo,Express,Orange,Yes,Debit Card,Yes,Jewelry,C3,0.660161,66,24
317,Male,Accessories,46,3.3,M,Fall,California,Yes,Monthly,Bank Transfer,Free Shipping,Charcoal,Yes,Venmo,Yes,Handbag,C3,0.573798,36,22
318,Male,Clothing,42,4.3,L,Fall,West Virginia,Yes,Every 3 Months,Bank Transfer,Standard,Teal,Yes,Cash,Yes,Sweater,C1,0.677293,58,82
319,Male,Accessories,10,2.5,M,Winter,South Dakota,Yes,Annually,PayPal,Standard,Beige,Yes,Cash,Yes,Backpack,C1,0.571249,45,67
320,Male,Clothing,1,2.6,XL,Spring,Maine,Yes,Every 3 Months,Venmo,Standard,White,Yes,Cash,Yes,Shorts,C1,0.629754,47,74
321,Male,Accessories,28,4.9,L,Summer,Kansas,Yes,Quarterly,PayPal,Standard,White,Yes,Debit Card,Yes,Jewelry,C1,0.624509,66,72
322,Male,Footwear,48,4.7,L,Summer,Vermont,Yes,Quarterly,Credit Card,Free Shipping,Orange,Yes,Debit Card,Yes,Sneakers,C3,0.604544,41,36
323,Male,Accessories,47,3.0,S,Winter,Tennessee,Yes,Monthly,Credit Card,Standard,Cyan,Yes,Credit Card,Yes,Belt,C1,0.603572,41,95
324,Male,Clothing,29,3.5,M,Winter,Tennessee,Yes,Bi-Weekly,Venmo,Next Day Air,Orange,Yes,PayPal,Yes,Hoodie,C1,0.648632,66,78
325,Male,Clothing,37,4.8,M,Summer,Wyoming,Yes,Quarterly,Credit Card,Standard,Olive,Yes,Venmo,Yes,Shirt,C2,0.493938,37,82
326,Male,Clothing,38,4.3,M,Winter,Vermont,Yes,Annually,Debit Card,Free Shipping,Charcoal,Yes,Debit Card,Yes,Pants,C1,0.598198,70,70
